season,team,games,total_points,ppg,plays,total_epa,mean_epa,total_yards,games_est,yards_per_game,epa_per_play
2001,CIN,16,226.0,14.125,1115,-99.63531870696823,-0.0893590302304647,4802.0,16,300.125,-0.0893590302304647
2001,CLE,16,285.0,17.8125,974,-108.5390971746636,-0.1114364447378476,4154.0,16,259.625,-0.1114364447378476
2001,DAL,16,246.0,15.375,981,-123.7320634264572,-0.1261285050218727,4402.0,16,275.125,-0.1261285050218727
2001,DEN,16,340.0,21.25,1085,-45.8376066643988,-0.0422466420870035,4823.0,16,301.4375,-0.0422466420870035
2001,DET,16,270.0,16.875,1083,-111.25940945634078,-0.1027326033761226,4999.0,16,312.4375,-0.1027326033761226
2001,GB,16,390.0,24.375,981,52.54878777065024,0.0535665522636597,5467.0,16,341.6875,0.0535665522636597
2001,IND,16,413.0,25.8125,1059,6.1067939990692,0.005766566571359,5962.0,16,372.625,0.005766566571359
2001,JAX,16,294.0,18.375,1001,-281.8510127024819,-0.2815694432592227,4842.0,16,302.625,-0.2815694432592227
2001,KC,16,320.0,20.0,1058,13.943609581642042,0.0131792151055217,5679.0,16,354.9375,0.0131792151055217
2001,LA,16,503.0,31.4375,1035,137.87058764432456,0.1332082972408932,6695.0,16,418.4375,0.1332082972408932
2001,LAC,16,332.0,20.75,1048,-16.293260141919,-0.0155470039522127,5200.0,16,325.0,-0.0155470039522127
2001,LV,16,399.0,24.9375,1062,74.68925980985264,0.0703288698774507,5364.0,16,335.25,0.0703288698774507
2001,MIA,16,344.0,21.5,982,-21.592756585115552,-0.0219885504940076,4823.0,16,301.4375,-0.0219885504940076
2001,MIN,16,290.0,18.125,1018,-50.28797335425156,-0.0493987950434691,5191.0,16,324.4375,-0.0493987950434691
2001,NE,16,371.0,23.1875,1035,-18.946903379502984,-0.0183061868400995,4883.0,16,305.1875,-0.0183061868400995
2001,NO,16,333.0,20.8125,1063,-73.94738213533473,-0.0695647997510204,5228.0,16,326.75,-0.0695647997510204
2001,NYG,16,294.0,18.375,1065,-49.31834454964682,-0.0463083047414524,5339.0,16,333.6875,-0.0463083047414524
2001,NYJ,16,308.0,19.25,957,-31.27040854084764,-0.0326754530207394,4785.0,16,299.0625,-0.0326754530207394
2001,PHI,16,343.0,21.4375,1003,-35.74620080989129,-0.0356392829610082,4924.0,16,307.75,-0.0356392829610082
2001,PIT,16,352.0,22.0,1103,64.64729125562496,0.0586104181827968,5888.0,16,368.0,0.0586104181827968
2001,SEA,16,301.0,18.8125,1016,-17.404326504213447,-0.0171302426222573,4774.0,16,298.375,-0.0171302426222573
2001,SF,16,409.0,25.5625,1069,102.31070134509464,0.095706923615617,5692.0,16,355.75,0.095706923615617
2001,TB,16,324.0,20.25,1078,-24.961282473649003,-0.0231551785469842,4706.0,16,294.125,-0.0231551785469842
2001,TEN,16,336.0,21.0,1069,-9.999088738302172,-0.0093536845072985,5358.0,16,334.875,-0.0093536845072985
2001,WAS,16,256.0,16.0,993,-100.84589905701267,-0.1015567966334468,4439.0,16,277.4375,-0.1015567966334468
2002,ARI,16,262.0,16.375,1042,-95.87362036413109,-0.0920092325951353,4566.0,16,285.375,-0.0920092325951353
2002,ATL,16,402.0,25.125,1072,38.867330811502825,0.036256838443566,5549.0,16,346.8125,0.036256838443566
2002,BAL,16,316.0,19.75,967,-54.732857234260514,-0.0566006796631442,4655.0,16,290.9375,-0.0566006796631442
2002,BUF,16,379.0,23.6875,1103,20.915021127709583,0.0189619411855934,5595.0,16,349.6875,0.0189619411855934
2002,CAR,16,258.0,16.125,986,-173.274028024712,-0.1757343083414929,4298.0,16,268.625,-0.1757343083414929
2002,CHI,16,281.0,17.5625,1004,-131.15448462643954,-0.1306319567992425,4398.0,16,274.875,-0.1306319567992425
2002,CIN,16,279.0,17.4375,1081,-70.01142484848461,-0.0647654253917526,5215.0,16,325.9375,-0.0647654253917526
2002,CLE,16,344.0,21.5,1046,7.139342917638225,0.0068253756382774,5038.0,16,314.875,0.0068253756382774
2002,DAL,16,217.0,13.5625,976,-184.8881038483825,-0.1894345326315394,4365.0,16,272.8125,-0.1894345326315394
2002,DEN,16,392.0,24.5,1117,70.78974214814203,0.0633748810636902,6101.0,16,381.3125,0.0633748810636902
2002,DET,16,306.0,19.125,1002,-148.87018574212073,-0.1485730396627951,4477.0,16,279.8125,-0.1485730396627951
2002,GB,16,398.0,24.875,1090,10.297408023211784,0.0094471633240475,5567.0,16,347.9375,0.0094471633240475
2002,HOU,16,213.0,13.3125,987,-220.95738316311704,-0.2238676627792472,3577.0,16,223.5625,-0.2238676627792472
2002,IND,16,349.0,21.8125,1071,17.395316417251973,0.0162421255063043,5630.0,16,351.875,0.0162421255063043
2002,JAX,16,328.0,20.5,987,-261.7486650175161,-0.2651962158232179,4860.0,16,303.75,-0.2651962158232179
2002,KC,16,467.0,29.1875,1005,160.29693697253686,0.1594994397736685,6002.0,16,375.125,0.1594994397736685
2002,LA,16,316.0,19.75,1051,-68.49553881548793,-0.0651717781308163,5561.0,16,347.5625,-0.0651717781308163
2002,LAC,16,333.0,20.8125,1061,14.554575148386192,0.0137177899607786,5332.0,16,333.25,0.0137177899607786
2002,LV,16,450.0,28.125,1096,156.66460329437055,0.142942156290484,6244.0,16,390.25,0.142942156290484
2002,MIA,16,378.0,23.625,1033,16.044986218292046,0.0155324164746292,5404.0,16,337.75,0.0155324164746292
2002,MIN,16,390.0,24.375,1126,67.40215829429262,0.0598598208652687,6167.0,16,385.4375,0.0598598208652687
2002,NE,16,381.0,23.8125,1071,-0.8507026068207728,-0.0007943068224283,5105.0,16,319.0625,-0.0007943068224283
2002,NO,16,432.0,27.0,1042,-8.176154289120156,-0.0078465972064492,5225.0,16,326.5625,-0.0078465972064492
2002,NYG,16,320.0,20.0,1124,7.89297325449083,0.0070222181979455,5825.0,16,364.0625,0.0070222181979455
2002,NYJ,16,359.0,22.4375,942,53.7821908555154,0.0570936208657276,5051.0,16,315.6875,0.0570936208657276
2002,PHI,16,415.0,25.9375,1099,8.060958776846595,0.0073348123538185,5619.0,16,351.1875,0.0073348123538185
2002,PIT,16,390.0,24.375,1136,13.192331001874606,0.0116129674312276,5971.0,16,373.1875,0.0116129674312276
2002,SEA,16,355.0,22.1875,1086,37.82542110810394,0.034830037852766,5822.0,16,363.875,0.034830037852766
2002,SF,16,367.0,22.9375,1098,108.38524357010697,0.0987115150911721,5719.0,16,357.4375,0.0987115150911721
2002,TB,16,346.0,21.625,1056,-44.294975433222135,-0.0419459994632785,5010.0,16,313.125,-0.0419459994632785
2002,TEN,16,367.0,22.9375,1059,43.45161767346681,0.0410308004470885,5292.0,16,330.75,0.0410308004470885
2002,WAS,16,307.0,19.1875,1078,-59.83729908573497,-0.0555076985953014,5158.0,16,322.375,-0.0555076985953014
2003,ARI,16,225.0,14.0625,1021,-158.9546906944084,-0.1556852994068642,4505.0,16,281.5625,-0.1556852994068642
2003,ATL,16,299.0,18.6875,959,-111.81701421318472,-0.1165975122139569,4371.0,16,273.1875,-0.1165975122139569
2003,BAL,16,391.0,24.4375,1040,-93.7141703301022,-0.0901097791635598,4934.0,16,308.375,-0.0901097791635598
2003,BUF,16,243.0,15.1875,1020,-120.79294540579124,-0.1184244562801875,4356.0,16,272.25,-0.1184244562801875
2003,CAR,16,325.0,20.3125,1043,-75.45959889706216,-0.0723486087220155,5153.0,16,322.0625,-0.0723486087220155
2003,CHI,16,283.0,17.6875,1024,-100.14983131820657,-0.0978025696466861,4391.0,16,274.4375,-0.0978025696466861
2003,CIN,16,346.0,21.625,1060,52.00605705173056,0.0490623179733307,5355.0,16,334.6875,0.0490623179733307
2003,CLE,16,254.0,15.875,1006,-103.45934477376258,-0.102842291027597,4510.0,16,281.875,-0.102842291027597
2003,DAL,16,289.0,18.0625,1082,-91.47488746622346,-0.0845424098578775,5169.0,16,323.0625,-0.0845424098578775
2003,DEN,16,381.0,23.8125,1083,49.60374499983515,0.0458021652814729,5615.0,16,350.9375,0.0458021652814729
2003,DET,16,270.0,16.875,1007,-154.73534124952698,-0.1536597231872164,4275.0,16,267.1875,-0.1536597231872164
2003,GB,16,442.0,27.625,1034,68.6876922831865,0.0664291027883815,5804.0,16,362.75,0.0664291027883815
2003,HOU,16,255.0,15.9375,928,-93.28045614549482,-0.1005177329154039,4315.0,16,269.6875,-0.1005177329154039
2003,IND,16,447.0,27.9375,1072,106.8236240783528,0.0996489030581649,5885.0,16,367.8125,0.0996489030581649
2003,JAX,16,276.0,17.25,1063,-34.78107450361746,-0.032719731423911,5362.0,16,335.125,-0.032719731423911
2003,KC,16,484.0,30.25,1024,123.75424394609291,0.1208537538536063,5913.0,16,369.5625,0.1208537538536063
2003,LA,16,447.0,27.9375,1071,6.633338496508985,0.006193593367422,5470.0,16,341.875,0.006193593367422
2003,LAC,16,313.0,19.5625,1007,-27.028893079396045,-0.026841006037136,5176.0,16,323.5,-0.026841006037136
2003,LV,16,270.0,16.875,1013,-108.65681800736174,-0.1072624067200017,4576.0,16,286.0,-0.1072624067200017
2003,MIA,16,311.0,19.4375,1001,-93.680540039983,-0.0935869530868961,4617.0,16,288.5625,-0.0935869530868961
2003,MIN,16,416.0,26.0,1079,86.77861644273942,0.0804250384084702,6303.0,16,393.9375,0.0804250384084702
2003,NE,16,348.0,21.75,1063,-45.33166991754871,-0.0426450328481173,5057.0,16,316.0625,-0.0426450328481173
2003,NO,16,340.0,21.25,1048,-9.66387851996743,-0.0092212581297399,5449.0,16,340.5625,-0.0092212581297399
2003,NYG,16,243.0,15.1875,1093,-132.6777763596242,-0.1213886334488785,4952.0,16,309.5,-0.1213886334488785
2003,NYJ,16,283.0,17.6875,958,-15.372402674916536,-0.016046349347512,4956.0,16,309.75,-0.016046349347512
2003,PHI,16,374.0,23.375,981,44.91934167150575,0.0457893391146847,5039.0,16,314.9375,0.0457893391146847
2003,PIT,16,300.0,18.75,1057,-87.94170759547934,-0.0831993449342283,4801.0,16,300.0625,-0.0831993449342283
2003,SEA,16,404.0,25.25,1050,73.10771083654683,0.0696263912729017,5640.0,16,352.5,0.0696263912729017
2003,SF,16,384.0,24.0,1053,27.51794272840304,0.0261328990773058,5700.0,16,356.25,0.0261328990773058
2003,TB,16,301.0,18.8125,1078,-46.27806118700447,-0.0429295558321006,5474.0,16,342.125,-0.0429295558321006
2003,TEN,16,435.0,27.1875,1032,43.35660631410993,0.0420122154206491,5548.0,16,346.75,0.0420122154206491
2003,WAS,16,287.0,17.9375,1024,-61.505916772721854,-0.0600643718483611,4668.0,16,291.75,-0.0600643718483611
2004,ARI,16,284.0,17.75,1097,-106.52624948088612,-0.097106881933351,4566.0,16,285.375,-0.097106881933351
2004,ATL,16,340.0,21.25,998,-32.628407943523385,-0.0326937955345925,5108.0,16,319.25,-0.0326937955345925
2004,BAL,16,317.0,19.8125,998,-112.33626457717048,-0.1125613873518742,4395.0,16,274.6875,-0.1125613873518742
2004,BUF,16,395.0,24.6875,1002,-73.84230459761807,-0.0736949147680819,4699.0,16,293.6875,-0.0736949147680819
2004,CAR,16,355.0,22.1875,1033,27.97977216231498,0.0270859362655517,5237.0,16,327.3125,0.0270859362655517
2004,CHI,16,231.0,14.4375,1008,-243.80844730637483,-0.2418734596293401,3822.0,16,238.875,-0.2418734596293401
2004,CIN,16,374.0,23.375,1023,-61.04997034383805,-0.059677390365433,5152.0,16,322.0,-0.059677390365433
2004,CLE,16,276.0,17.25,958,-139.51691846038676,-0.1456335265766041,4474.0,16,279.625,-0.1456335265766041
2004,DAL,16,293.0,18.3125,1039,-51.54094250625939,-0.0496062969261399,5200.0,16,325.0,-0.0496062969261399
2004,DEN,16,381.0,23.8125,1104,65.13868563485727,0.0590024326402692,6345.0,16,396.5625,0.0590024326402692
2004,DET,16,296.0,18.5,973,-69.58753017011485,-0.0715185304934376,4705.0,16,294.0625,-0.0715185304934376
2004,GB,16,424.0,26.5,1077,120.548681299917,0.111930066202337,6365.0,16,397.8125,0.111930066202337
2004,HOU,16,309.0,19.3125,1031,-23.796518319757357,-0.0230810070996676,5138.0,16,321.125,-0.0230810070996676
2004,IND,16,522.0,32.625,999,239.71388579053752,0.2399538396301677,6497.0,16,406.0625,0.2399538396301677
2004,JAX,16,261.0,16.3125,1051,-33.547938521052124,-0.0319200176223141,5020.0,16,313.75,-0.0319200176223141
2004,KC,16,483.0,30.1875,1127,195.9864878632297,0.1739010540046403,6704.0,16,419.0,0.1739010540046403
2004,LA,16,319.0,19.9375,1058,9.687826282787784,0.0091567356170016,5884.0,16,367.75,0.0091567356170016
2004,LAC,16,446.0,27.875,1017,156.39636270315387,0.1537820675547235,5565.0,16,347.8125,0.1537820675547235
2004,LV,16,320.0,20.0,988,-31.20783388750941,-0.0315868764043617,5161.0,16,322.5625,-0.0315868764043617
2004,MIA,16,275.0,17.1875,1057,-182.58461369035032,-0.1727385181554875,4415.0,16,275.9375,-0.1727385181554875
2004,MIN,16,405.0,25.3125,1021,167.35814172577798,0.1639159076648168,6356.0,16,397.25,0.1639159076648168
2004,NE,16,437.0,27.3125,1052,105.33231658108588,0.1001257762177622,5748.0,16,359.25,0.1001257762177622
2004,NO,16,348.0,21.75,1027,-29.21077964433942,-0.0284428234122097,5229.0,16,326.8125,-0.0284428234122097
2004,NYG,16,303.0,18.9375,990,-28.99721964454317,-0.0292901208530739,4726.0,16,295.375,-0.0292901208530739
2004,NYJ,16,333.0,20.8125,1019,36.87476137832499,0.0361872044929587,5450.0,16,340.625,0.0361872044929587
2004,PHI,16,386.0,24.125,979,68.6411742569296,0.0701135589958422,5638.0,16,352.375,0.0701135589958422
2004,PIT,16,372.0,23.25,1018,44.08755498174273,0.0433080107875665,5219.0,16,326.1875,0.0433080107875665
2004,SEA,16,371.0,23.1875,1052,38.016999604049,0.0361378323232404,5655.0,16,353.4375,0.0361378323232404
2004,SF,16,259.0,16.1875,1063,-163.84184421191028,-0.1541315561730106,4592.0,16,287.0,-0.1541315561730106
2004,TB,16,301.0,18.8125,981,-71.97885323190539,-0.0733729390743174,4977.0,16,311.0625,-0.0733729390743174
2004,TEN,16,344.0,21.5,1085,-13.43145082445075,-0.0123792173497241,5494.0,16,343.375,-0.0123792173497241
2004,WAS,16,240.0,15.0,1051,-125.52914069415344,-0.1194378122684618,4404.0,16,275.25,-0.1194378122684618
2005,ARI,16,311.0,19.4375,1117,-81.30955957260358,-0.0727928017659835,5586.0,16,349.125,-0.0727928017659835
2005,ATL,16,351.0,21.9375,1043,-17.037601525739962,-0.0163351884235282,5253.0,16,328.3125,-0.0163351884235282
2005,BAL,16,265.0,16.5625,1100,-119.64221312189773,-0.1087656482926342,4702.0,16,293.875,-0.1087656482926342
2005,BUF,16,271.0,16.9375,975,-80.00636067919102,-0.0820578058248113,4120.0,16,257.5,-0.0820578058248113
2005,CAR,16,391.0,24.4375,996,10.088981540227492,0.010129499538381,4972.0,16,310.75,0.010129499538381
2005,CHI,16,260.0,16.25,959,-132.19437841479646,-0.1378460671687137,4113.0,16,257.0625,-0.1378460671687137
2005,CIN,16,421.0,26.3125,1048,107.58632999998451,0.1026587118320462,5748.0,16,359.25,0.1026587118320462
2005,CLE,16,232.0,14.5,960,-127.01700650277152,-0.1323093817737203,4562.0,16,285.125,-0.1323093817737203
2005,DAL,16,325.0,20.3125,1120,-25.21897955934675,-0.022516946035131,5211.0,16,325.6875,-0.022516946035131
2005,DEN,16,395.0,24.6875,1053,94.06378171014396,0.0893293273600607,5788.0,16,361.75,0.0893293273600607
